,Author,Quotes,Likes,Tags
2220,Elisabeth Elliot,"“The Word of God I think of as a straight edge, which shows up our own crookedness. We can't really tell how crooked our thinking is until we line it up with the straight edge of Scripture.”",53,"['crooked', 'edge', 'god', 'line', 'ruler', 'scripture', 'straight', 'straight-edge']"
2221,Elisabeth Elliot,"“When ours are interrupted, his are not. His plans are proceeding exactly as scheduled, moving us always (including those minutes or hours or years which seem most useless or wasted or unendurable).”",39,"['christian', 'god', 'inspirational', 'life', 'plans', 'purpose', 'schedule', 'will-of-god']"
2222,Tamora Pierce,"“Excuse me,"" she said politely. ""But you can't have him. Not yet. He's going to come back with me.”",39,"['alanna', 'arguing', 'death', 'god']"
2223,Anthony Liccione,"“It is better to have God over your shoulder, than carry the world alone on your back.”",38,"['comfort', 'god', 'inspiration', 'unity']"
2224,Elisabeth Elliot,"“George Macdonald said, 'If you knew what God knows about death you would clap your listless hands', but instead I find old people in North America just buying this whole youth obsession. I think growing older is a wonderful privilege. I want to learn to glorify God in every stage of my life.”",31,"['age', 'aging', 'christian', 'god', 'inspirational', 'jesus', 'old', 'stages', 'youth']"
2225,Elisabeth Elliot,"“Until the will and the affections are brought under the authority of Christ, we have not begun to understand, let alone accept, His Lordship. The Cross, as it enters the love life, will reveal the heart’s truth.”",28,"['affections', 'christ', 'christian', 'god', 'inspirational', 'jesus', 'lord', 'lordship', 'love', 'will']"
2226,Swindoll Charles R.,"“Choose to view life through God's eyes. This will not be easy because it doesn't come naturally to us. We cannot do this on our own. We have to allow God to elevate our vantage point. Start by reading His Word, the Bible...Pray and ask God to transform your thinking. Let Him do what you cannot. Ask Him to give you an eternal, divine perspective.”",27,"['bible', 'christianity', 'god', 'prayer', 'trials']"
2227,Hannah Harrington,"“I don't know what I believe anymore. If God does exist, then He's just an asshole, creating this world full of human suffering and letting all these terrible things happen to good people, and sitting there and doing nothing about it. At June's memorial service, a few people came up to me and said some really stupid things, like how everything happens for a reason, and God never gives us more than we can handle. All I could think was, does that mean if I was a weaker person, this never would've happened? Am I seriously supposed to buy that June's death was part of some stupid divine plan? I don't believe that. I can't. It just doesn't make sense.”",26,"['atheism', 'belief', 'god', 'religion']"
2228,E.A. Bucchianeri,"“The devil has not vanished simply because people refuse to believe he exists, no more than God has...”",22,"['catholic', 'catholic-author', 'christian', 'devil', 'evil', 'gadfly', 'god', 'good', 'good-and-evil', 'hard-truths', 'tough-wisdom', 'truth', 'truths']"
2229,Elisabeth Elliot,"“Either we are adrift in chaos or we are individuals, created, loved, upheld and placed purposefully, exactly where we are. Can you believe that? Can you trust God for that?”",20,"['chaos', 'christian', 'god', 'inspirational', 'jesus', 'love', 'purpose', 'trust']"
2230,Thomas Merton,"“There is something in the depths of our being that hungers for wholeness and finality. Because we are made for eternal life, we are made for an act that gathers up all the powers and capacities of our being and offers them simultaneously and forever to God. The blind spiritual instinct that tells us obscurely that our owns lives have a particular importance and purpose, and which urges us to find out our vocation, seeks in so doing to bring us to a decision that will dedicate our lives irrevocably to their true purpose. The man who loses this sense of his own personal destiny, and who renounces all hope of having any kind of vocation in life has either lost all hope of happiness or else has entered upon some mysterious vocation that God alone can understand.”",20,"['god', 'relationship', 'vocation', 'wholeness']"
2231,Swindoll Charles R.,"“God has called His creation to find satisfaction in a personal relationship with Him, and stop trying to manage the world by conforming it to our expectations, and to allow Him to govern His creation. He continues to say through an ancient Hebrew worship song, ""Be still and know that I am God!”",15,"['god', 'peace', 'quietness', 'satisfaction', 'worry']"
2232,Swindoll Charles R.,"“To be ""in Christ"" is to place one's trust in Him for salvation from sin. To be ""in Christ"" is to trust His goodness, not our own; to trust that His sacrificial death on the cross paid the complete debt of death we owe for our sin; to trust that His resurrection gives us eternal life instead of relying upon our own ability to please God. To be ""in Christ"" is to claim, by faith, the free gift of salvation. To be ""in Christ"" is to enjoy a completely restored relationship with our Father in heaven by virtue of His Son's righteous standing.”",13,"['free-gift', 'god', 'jesus-christ', 'salvation', 'works']"
2233,Alicia Britt Chole,"“In seasons of hiddenness our sense of value is disrupted, stripped of what ""others"" affirmed us to be. In this season God intends to give us an unshakable identity in Him, that no amount of adoration nor rejection can alter.”",12,"['christian', 'god', 'hiddenness', 'identity', 'inspirational', 'jesus', 'value']"
2234,Swindoll Charles R.,“Choose to view life through God's eyes.”,10,"['christianity', 'god']"
2235,Brennan Manning,"“The forgiveness of God is gratuitous liberation from guilt. Paradoxically, the conviction of personal sinfulness becomes the occasion of encounter with the merciful love of the redeeming God. ""There will be more rejoicing in heaven over one sinner repenting..."" (Luke 15:7). In his brokenness, the repentant prodigal knew an intimacy with his father that his sinless, self-righteous brother would never know.”",8,"['forgiveness', 'god', 'sin']"
2236,Paulo Coelho,“the grandeur of God reveals itself through simple things”,7,"['god', 'grandeur', 'simple']"
2237,Wuhayb ibn al-Wird,"“By the external appearance of your knowledge, you have attained (high) ranks and reverence with the people! So seek with Allah higher ranks and closeness by virtue of your hidden good deeds. And know that these two ranks, one cancels out the other.”",6,"['allah', 'appearance', 'attained', 'cancels', 'closeness', 'deeds', 'external', 'god', 'hidden', 'higher', 'knowledge', 'ranks', 'reverence', 'virtue']"
2238,Hannah Harrington,"“In some ways I admire Aunt Helen's unwavering certainty in God's divine plan. It must be comforting, to have faith like that. To believe so concretely that there's someone—something—out there watching guard, keeping us safe, testing us only with what we can handle. I've never believed in anything the way Aunt Helen believes in God.”",5,"['belief', 'god', 'religion']"
2239,Bill Blais,"“Telling someone like my mother that Hell is a real, physical place, somewhere you can travel to and from, would be like spray-painting the statue of Jesus hanging over the pulpit during mass. Better off telling her the Pope is gay.”",4,"['demons', 'god', 'kelly', 'kelly-and-umber-series', 'no-good-deed', 'umber', 'urban-fantasy']"
2240,Gregory E. Ganssle,"“…questioning the existence of God may begin because of one’s sense of disappointment rather than because of a line of reasoning. Disappointment can bring disillusionment, and disillusionment can get quite a grip on us. It may be the case that, next to the grip of disillusionment, whatever reasons we can think of to believe that God exists or that God is good will appear weak. So sometimes the reason we do not believe or the reason we stop believing is not the intellectual challenge to believing in God. Sometimes, the grip of disillusionment cannot be matched by things that seem to be only abstract or theoretical.”",3,"['evil', 'god', 'philosophy']"
2241,Leslie H. Hardman,"“God help me! I am small and alone but I must help them; and I most not waste a moment, because every moment another soul dies.”",3,"['belsen', 'god']"
2242,Randy Elrod,“Have you ever had an experience with God as wild as your most incredible sexual experience?”,3,"['god', 'sexual']"
2243,Brian Littrell,“You are the grace of my life,3,"['god', 'love']"
2244,Robert M. Price,"“Fundamentalists offer us a ""loving"" God who is some kind of divine stalker.”",2,"['fundamentalist', 'god']"
2245,Thomas Merton,"“Consequently, the truth of God lives in our souls more by the power of superior moral courage than by the light of an eminent intelligence. Indeed, spiritual intelligence itself depends on the fortitude and patience with which we sacrifice ourselves for the truth, as it is communicated to our lives concretely in the providential will of God”",2,"['god', 'morality', 'truth']"
2246,Swindoll Charles R.,"“Israel's first king, Saul, looked like he was born for the role. He was tall, handsome, intelligent, and sensitive to God's leading. But he eventually lost most of his attractive qualities, the most important being obedience.”",1,"['god', 'obedience', 'saul']"
2247,University of Navarre,"“The wise men posit questions to which they may not always find immediate answers, but through their reflections God stimulates man in his search for truth - which in the last analysis is a search for God himself.”",1,"['bible', 'god', 'old-testament', 'religion', 'scripture', 'wisdom']"
2248,Robert M. Price,"“Warren knows God doesn't chow down on Doritos or caviar. What he fails to see, however, is that there is no difference in principle between the old animal sacrifice theology and his own. Surely the same principle applies to emotional gratification. He is still manifestly talking about the care and feeding of God. His God, like an insecure boyfriend, seems to need emotional stroking.”",1,"['god', 'rick-warren']"
2249,Lysa TerKeurst,"“When God becomes routine rather than revival, it's time to switch things up.”",1,"['god', 'religion', 'spiritual-wisdom']"
2250,Swindoll Charles R.,"“God never asked us to meet life's pressures and demands on our own terms or by relying upon our own strength. Nor did He demands that we win His favor by assembling an impressive portfolio of good deeds. Instead, He invites us to enter His rest.”",61,"['christianity', 'god', 'peace', 'relying-on-god', 'rest', 'works']"
2251,Rainer Maria Rilke,“I live my life in widening circle,54,"['god', 'meaning', 'purpose']"
2252,Elisabeth Elliot,"“Think of the self that God has given as an acorn. It is a marvelous little thing, a perfect shape, perfectly designed for its purpose, perfectly functional. Think of the grand glory of an oak tree. God’s intention when He made the acorn was the oak tree. His intention for us is ‘… the measure of the stature of the fullness of Christ.’ Many deaths must go into our reaching that measure, many letting-goes. When you look at the oak tree, you don’t feel that the loss’ of the acorn is a very great loss. The more you perceive God’s purpose in your life, the less terrible the losses seem.”",45,"['acorn', 'christian', 'glory', 'god', 'god-s-will', 'inspirational', 'jesus', 'oak', 'purpose', 'self', 'tree', 'will']"
2253,Charles R. Swindoll,"“The size of a challenge should never be measured by what we have to offer. It will never be enough. Furthermore, provision is God's responsibility, not ours. We are merely called to commit what we have - even if it's no more than a sack lunch.”",27,"['challenge', 'christianity', 'faith', 'god', 'provision']"
2254,Charles R. Swindoll,“God never calls His people to accomplish anything without promising to supply their every need.”,18,"['faith', 'god', 'providence', 'trust']"
2255,Swindoll Charles R.,“God presents the Sabbath rest as a shelter we can enter. (Hebrews 4:1-11)”,17,"['christianity', 'god', 'sabbath']"
2256,Charles R. Swindoll,“Jesus kept it simple. The lesson wasn't complicated. 'I speak; you believe My word; your son will be fine.' We complicate what God has made simple by seeing the world through human eyes. We want to see in order to believe and presume that our limitations are His.”,14,"['belief', 'believe', 'faith', 'god', 'jesus-christ', 'prayer', 'providence', 'trust']"
2257,Fyodor Dostoyevsky,“Life had stepped into the place of theory and something quite different would work itself out in his mind.”,12,"['fate', 'god', 'life', 'mind', 'soul', 'theory', 'thought', 'universal']"
