,Author,Quotes,Likes,Tags
2249,Irvine Welsh,"“We wait and think and doubt and hate. How does it make you feel? The overwhelming feeling is rage. We hate ourself for being unable to be other than what we are. Unable to be better. We feel rage. The feelings must be followed. It doesn't matter whether you're an ideologue or a sensualist, you follow the stimuli thinking that they're your signposts to the promised land. But they are nothing of the kind. What they are is rocks to navigate the past, each on your brush against, ripping you a little more open and they are always more on the horizon. But you can't face up to the that, so you force yourself to believe the bullshit of those you instinctively know are liars and you repeat those lies to yourself and to others, hoping that by repeating them often and fervently enough you'll attain the godlike status we accord those who tell the lies most frequently and most passionately. But you never do, and even if you could, you wouldn't value it, you'd realise that nobody believes in heroes any more. We know that they only want to sell us something we don't really want and keep from us what we really do need. Maybe that's a good thing. Maybe we're getting in touch with our condition at last. It's horrible how we always die alone, but no worse than living alone.”",128,"['lie', 'lies', 'life', 'schizophrenia', 'truth']"
2250,Diane Von Furstenberg,"“You're always with yourself, so you might as well enjoy the company.”",213,"['life', 'self-acceptance', 'self-esteem']"
2251,Neil Gaiman,"“I think, well, I've had a shit of a life, all things considered. It wasn't fair. Everyone I've ever loved is dead, and my leg hurts all the bloody time... But I think, any God that can do sunsets like that, a different one every night... 'Strewth, well, you've got to respect the old bastard, haven't you?”",207,"['god', 'life', 'religion', 'sunsets']"
2252,Ann Druyan,"“Ten long trips around the sun since I last saw that smile, but only joy and thankfulness that on a tiny world in the vastness, for a couple of moments in the immensity of time, we were one.”",201,"['ann-druyan', 'appreciation', 'carl-sagan', 'life', 'loss', 'love', 'memory', 'nostalgia', 'remember']"
2253,Shaun David Hutchinson,"“Dreams are hopeful because they exist as pure possibility. Unlike memories, which are fossils, long dead and buried deep.”",201,"['dreams', 'life', 'memories', 'we-are-the-ants']"
2254,Steve Maraboli,“A lot of the conflict you have in your life exists simply because you're not living in alignment; you're not be being true to yourself.”,185,"['authenticity', 'happiness', 'inspirational', 'life', 'self-knowledge', 'true-to-yourself']"
2255,Oscar Wilde,"“If you want to be a grocer, or a general, or a politician, or a judge, you will invariably become it; that is your punishment. If you never know what you want to be, if you live what some might call the dynamic life but what I will call the artistic life, if each day you are unsure of who you are and what you know you will never become anything, and that is your reward.”",171,"['artistic', 'goals', 'life']"
2256,Steve Maraboli,"“No matter what your history has been, your destiny is what you create today. What are you going to create?”",167,"['action', 'change', 'destiny', 'history', 'inspirational', 'life', 'motivational', 'seize-the-day', 'success', 'today']"
2257,Jon Kabat-Zinn,"“You might be tempted to avoid the messiness of daily living for the tranquility of stillness and peacefulness. This of course would be an attachment to stillness, and like any strong attachment, it leads to delusion. It arrests development and short-circuits the cultivation of wisdom.”",167,"['evolving', 'life', 'mindfulness', 'peace']"
2258,Amit Ray,"“The true miracle lies in our eagerness to allow, appreciate, and honor the uniqueness, and freedom of each sentient being to sing the song of their heart.”",165,"['freedom', 'global-oneness', 'inspirational', 'life', 'love', 'meditation', 'miracles-of-life', 'nonduality-yoga', 'oneness', 'oneness-with-life', 'unity', 'unity-consciousness', 'yoga']"
2259,Ralph Waldo Emerson,“Imitation is suicide.”,159,"['be-yourself', 'creativity', 'life']"
2260,Steve Maraboli,“How would your life be different if…You stopped validating your victim mentality? Let today be the day…You shake off your self-defeating drama and embrace your innate ability to recover and achieve.”,156,"['action', 'drama', 'inspirational', 'life', 'self-empowerment', 'victim-mentality']"
2261,Haruki Murakami,"“People soon get tired of things that aren't boring, but not of what is boring.”",152,"['humour', 'life']"
2262,Angelina Jolie,"“You'd think, 'What if I make a mistake today, I'll regret it'. I don’t believe in regret, I feel everything leads us to where we are and we have to just jump forward, mean well, commit and just see what happens.”",150,"['life', 'regret']"
2263,C. JoyBell C.,"“Grace is what picks me up and lifts my wings high above and I fly! Grace always conquers! Be graceful in everything; in anger, in sadness, in joy, in kindness, in unkindness, retain grace with you!”",149,"['flight', 'flying', 'flying-spirit', 'grace', 'graceful-attitude', 'graceful-nature', 'graceful-spirit', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'life', 'living', 'wings']"
2264,Theodore Roosevelt,“The joy in life is his who has the heart to demand it.”,141,"['life', 'self-actualization', 'self-determination', 'self-fulfillment']"
2265,Jacques-Yves Cousteau,"“Water and air, the two essential fluids on which all life depends, have become global garbage cans.”",140,"['conservation', 'earth', 'life', 'nature', 'pollution']"
2266,GaryLFrancione,"“Ethical veganism results in a profound revolution within the individual; a complete rejection of the paradigm of oppression and violence that she has been taught from childhood to accept as the natural order. It changes her life and the lives of those with whom she shares this vision of nonviolence. Ethical veganism is anything but passive; on the contrary, it is the active refusal to cooperate with injustice”",139,"['ableist', 'abolition', 'abolitionist', 'ahimsa', 'animals', 'classism', 'climate-change', 'education', 'exploitation', 'extinction', 'francione', 'global-warming', 'health', 'heterosexism', 'inspirational-quotes', 'justice', 'life', 'moral-imperative', 'moral-obligation', 'nonviolence', 'nonviolence-jainism', 'peace-making', 'peace-movement', 'peace-on-earth', 'racism', 'rights', 'sentience', 'sexism', 'slavery', 'speciesism', 'veganism', 'vulnerable', 'wisdom']"
2267,Laurell K Hamilton,“Regrets are about decisions that you know you should have done different.”,138,"['fiction', 'life', 'paranormal-romance']"
2268,Spencer Johnson,“When you stop being afraid you feel good”,137,"['inspirational', 'life']"
2269,Louis C.K.,"“Self-love is a good thing but self-awareness is more important. You need to once in a while go ‘Uh, I’m kind of an asshole.”",137,"['asshole', 'awareness', 'importance', 'life', 'self-hate', 'self-love']"
2270,Soren Kierkegaard,"“A 'no' does not hide anything, but a 'yes' very easily becomes a deception.”",136,"['kierkegaard', 'life', 'promises']"
2271,Alain de Botton,"“Feeling lost, crazy and desperate belongs to a good life as much as optimism, certainty and reason.”",136,"['certainty', 'confusion', 'craziness', 'desperation', 'good-life', 'life', 'optimism', 'reason']"
2272,Rainbow Rowell,"“What did he have to mope about, really? What more did he want?...Love. Purpose. Those are the things that you can't plan for. Those are the things that just happen. And what if they don't happen? Do you spend your whole life pining for them? Waiting to be happy?”",133,"['life', 'love', 'purpose']"
2273,Roy T. Bennett,“Leaders are limited by their vision rather than by their abilities.”,133,"['ability', 'inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'leader', 'leaders', 'leadership', 'life', 'life-quotes', 'living', 'motivation', 'motivational', 'vision']"
2274,Jodi Picoult,"“This is love, I think. A place where people who have been alone may lock together like hawks and spin in the air, dizzy with surprise at the connection. A place you go willingly, and with wonder”",131,"['life', 'love', 'romance']"
2275,T.S. Eliot,“In my end is my beginning.”,131,['life']
2276,ياسر حارب,“عندما تُسامح فإنك تتنازل عن غضبك للآخرين”,130,['life']
2277,Tiffanie DeBartolo,"“For what it's worth, I think happiness is a fleeting condition, not a permanent state of goddamn mind. I've learned that if you chase after moments of bliss here and there, sometimes those moments will sustain you through the shit.”",130,"['happiness', 'inspirational', 'life']"
